age,income,home_ownership,emp_length,default_on_file,cred_hist_length,loan_grade,loan_intent,loan_amnt,loan_int_rate,loan_percent_income,loan_status,overdue_times
33,58000.0,RENT,0.0,N,8,B,DEBTCONSOLIDATION,14400.0,9.91,0.25,0,0
33,58000.0,RENT,0.0,N,8,B,DEBTCONSOLIDATION,14400.0,9.91,0.25,0,0
33,58000.0,RENT,0.0,N,8,B,DEBTCONSOLIDATION,14400.0,9.91,0.25,0,0
30,110000.0,OWN,14.0,Y,10,C,PERSONAL,12000.0,13.57,0.11,0,0
30,110000.0,OWN,14.0,Y,10,C,PERSONAL,12000.0,13.57,0.11,0,0
30,110000.0,OWN,14.0,Y,10,C,PERSONAL,12000.0,13.57,0.11,0,0
30,110000.0,OWN,14.0,Y,10,C,PERSONAL,12000.0,13.57,0.11,0,0
30,110000.0,OWN,14.0,Y,10,C,PERSONAL,12000.0,13.57,0.11,0,0
30,110000.0,OWN,14.0,Y,10,C,PERSONAL,12000.0,13.57,0.11,0,0
27,42000.0,MORTGAGE,0.0,N,9,A,MEDICAL,4200.0,6.76,0.1,0,0
27,42000.0,MORTGAGE,0.0,N,9,A,MEDICAL,4200.0,6.76,0.1,0,0
27,42000.0,MORTGAGE,0.0,N,9,A,MEDICAL,4200.0,6.76,0.1,0,0
27,42000.0,MORTGAGE,0.0,N,9,A,MEDICAL,4200.0,6.76,0.1,0,0
27,42000.0,MORTGAGE,0.0,N,9,A,MEDICAL,4200.0,6.76,0.1,0,0
27,42000.0,MORTGAGE,0.0,N,9,A,MEDICAL,4200.0,6.76,0.1,0,0
29,22000.0,RENT,0.0,N,5,B,DEBTCONSOLIDATION,8000.0,,0.36,1,1
29,22000.0,RENT,0.0,N,5,B,DEBTCONSOLIDATION,8000.0,,0.36,1,1
29,22000.0,RENT,0.0,N,5,B,DEBTCONSOLIDATION,8000.0,,0.36,1,1
29,22000.0,RENT,0.0,N,5,B,DEBTCONSOLIDATION,8000.0,,0.36,1,1
29,22000.0,RENT,0.0,N,5,B,DEBTCONSOLIDATION,8000.0,,0.36,1,1
29,22000.0,RENT,0.0,N,5,B,DEBTCONSOLIDATION,8000.0,,0.36,1,1
32,82000.0,MORTGAGE,13.0,N,6,B,PERSONAL,10000.0,10.36,0.12,0,0
32,82000.0,MORTGAGE,13.0,N,6,B,PERSONAL,10000.0,10.36,0.12,0,0
32,82000.0,MORTGAGE,13.0,N,6,B,PERSONAL,10000.0,10.36,0.12,0,0
32,82000.0,MORTGAGE,13.0,N,6,B,PERSONAL,10000.0,10.36,0.12,0,0
32,82000.0,MORTGAGE,13.0,N,6,B,PERSONAL,10000.0,10.36,0.12,0,0
32,82000.0,MORTGAGE,13.0,N,6,B,PERSONAL,10000.0,10.36,0.12,0,0
32,50004.0,RENT,5.0,Y,9,D,EDUCATION,2200.0,15.65,0.04,0,0
32,50004.0,RENT,5.0,Y,9,D,EDUCATION,2200.0,15.65,0.04,0,0
32,50004.0,RENT,5.0,Y,9,D,EDUCATION,2200.0,15.65,0.04,0,0
32,50004.0,RENT,5.0,Y,9,D,EDUCATION,2200.0,15.65,0.04,0,0
32,50004.0,RENT,5.0,Y,9,D,EDUCATION,2200.0,15.65,0.04,0,0
32,50004.0,RENT,5.0,Y,9,D,EDUCATION,2200.0,15.65,0.04,0,0
29,67000.0,MORTGAGE,13.0,N,8,A,VENTURE,10000.0,7.14,0.15,0,0
29,67000.0,MORTGAGE,13.0,N,8,A,VENTURE,10000.0,7.14,0.15,0,0
29,67000.0,MORTGAGE,13.0,N,8,A,VENTURE,10000.0,7.14,0.15,0,0
29,67000.0,MORTGAGE,13.0,N,8,A,VENTURE,10000.0,7.14,0.15,0,0
29,67000.0,MORTGAGE,13.0,N,8,A,VENTURE,10000.0,7.14,0.15,0,0
29,67000.0,MORTGAGE,13.0,N,8,A,VENTURE,10000.0,7.14,0.15,0,0
28,45000.0,RENT,1.0,N,5,B,MEDICAL,10000.0,9.91,0.22,0,0
28,45000.0,RENT,1.0,N,5,B,MEDICAL,10000.0,9.91,0.22,0,0
28,45000.0,RENT,1.0,N,5,B,MEDICAL,10000.0,9.91,0.22,0,0
28,45000.0,RENT,1.0,N,5,B,MEDICAL,10000.0,9.91,0.22,0,0
28,45000.0,RENT,1.0,N,5,B,MEDICAL,10000.0,9.91,0.22,0,0
28,45000.0,RENT,1.0,N,5,B,MEDICAL,10000.0,9.91,0.22,0,0
27,46800.0,MORTGAGE,5.0,N,6,B,EDUCATION,6000.0,9.99,0.13,0,0
27,46800.0,MORTGAGE,5.0,N,6,B,EDUCATION,6000.0,9.99,0.13,0,0
27,46800.0,MORTGAGE,5.0,N,6,B,EDUCATION,6000.0,9.99,0.13,0,0
27,46800.0,MORTGAGE,5.0,N,6,B,EDUCATION,6000.0,9.99,0.13,0,0
27,46800.0,MORTGAGE,5.0,N,6,B,EDUCATION,6000.0,9.99,0.13,0,0
27,46800.0,MORTGAGE,5.0,N,6,B,EDUCATION,6000.0,9.99,0.13,0,0
27,231252.0,MORTGAGE,1.0,N,10,B,PERSONAL,2000.0,9.91,0.01,0,0
27,231252.0,MORTGAGE,1.0,N,10,B,PERSONAL,2000.0,9.91,0.01,0,0
27,231252.0,MORTGAGE,1.0,N,10,B,PERSONAL,2000.0,9.91,0.01,0,0
27,231252.0,MORTGAGE,1.0,N,10,B,PERSONAL,2000.0,9.91,0.01,0,0
27,231252.0,MORTGAGE,1.0,N,10,B,PERSONAL,2000.0,9.91,0.01,0,0
27,231252.0,MORTGAGE,1.0,N,10,B,PERSONAL,2000.0,9.91,0.01,0,0
28,38196.0,MORTGAGE,5.0,N,8,B,PERSONAL,10750.0,10.75,0.28,0,0
28,38196.0,MORTGAGE,5.0,N,8,B,PERSONAL,10750.0,10.75,0.28,0,0
28,38196.0,MORTGAGE,5.0,N,8,B,PERSONAL,10750.0,10.75,0.28,0,0
28,38196.0,MORTGAGE,5.0,N,8,B,PERSONAL,10750.0,10.75,0.28,0,0
28,38196.0,MORTGAGE,5.0,N,8,B,PERSONAL,10750.0,10.75,0.28,0,0
28,38196.0,MORTGAGE,5.0,N,8,B,PERSONAL,10750.0,10.75,0.28,0,0
28,32568.0,RENT,3.0,N,10,D,EDUCATION,15000.0,,0.46,1,1
28,32568.0,RENT,3.0,N,10,D,EDUCATION,15000.0,,0.46,1,1
28,32568.0,RENT,3.0,N,10,D,EDUCATION,15000.0,,0.46,1,1
28,32568.0,RENT,3.0,N,10,D,EDUCATION,15000.0,,0.46,1,1
28,32568.0,RENT,3.0,N,10,D,EDUCATION,15000.0,,0.46,1,1
28,32568.0,RENT,3.0,N,10,D,EDUCATION,15000.0,,0.46,1,1
29,120000.0,MORTGAGE,10.0,N,9,A,HOMEIMPROVEMENT,4700.0,7.14,0.04,0,0
29,120000.0,MORTGAGE,10.0,N,9,A,HOMEIMPROVEMENT,4700.0,7.14,0.04,0,0
29,120000.0,MORTGAGE,10.0,N,9,A,HOMEIMPROVEMENT,4700.0,7.14,0.04,0,0
29,120000.0,MORTGAGE,10.0,N,9,A,HOMEIMPROVEMENT,4700.0,7.14,0.04,0,0
29,120000.0,MORTGAGE,10.0,N,9,A,HOMEIMPROVEMENT,4700.0,7.14,0.04,0,0
29,120000.0,MORTGAGE,10.0,N,9,A,HOMEIMPROVEMENT,4700.0,7.14,0.04,0,0
33,66000.0,OWN,16.0,N,5,A,HOMEIMPROVEMENT,3500.0,,0.05,0,0
33,66000.0,OWN,16.0,N,5,A,HOMEIMPROVEMENT,3500.0,,0.05,0,0
33,66000.0,OWN,16.0,N,5,A,HOMEIMPROVEMENT,3500.0,,0.05,0,0
33,66000.0,OWN,16.0,N,5,A,HOMEIMPROVEMENT,3500.0,,0.05,0,0
33,66000.0,OWN,16.0,N,5,A,HOMEIMPROVEMENT,3500.0,,0.05,0,0
33,66000.0,OWN,16.0,N,5,A,HOMEIMPROVEMENT,3500.0,,0.05,0,0
29,77800.0,RENT,2.0,N,6,B,VENTURE,9000.0,12.42,0.12,0,0
29,77800.0,RENT,2.0,N,6,B,VENTURE,9000.0,12.42,0.12,0,0
29,77800.0,RENT,2.0,N,6,B,VENTURE,9000.0,12.42,0.12,0,0
29,77800.0,RENT,2.0,N,6,B,VENTURE,9000.0,12.42,0.12,0,0
29,77800.0,RENT,2.0,N,6,B,VENTURE,9000.0,12.42,0.12,0,0
29,77800.0,RENT,2.0,N,6,B,VENTURE,9000.0,12.42,0.12,0,0
31,68000.0,RENT,1.0,N,6,A,PERSONAL,6000.0,7.49,0.09,0,0
31,68000.0,RENT,1.0,N,6,A,PERSONAL,6000.0,7.49,0.09,0,0
31,68000.0,RENT,1.0,N,6,A,PERSONAL,6000.0,7.49,0.09,0,0
31,68000.0,RENT,1.0,N,6,A,PERSONAL,6000.0,7.49,0.09,0,0
31,68000.0,RENT,1.0,N,6,A,PERSONAL,6000.0,7.49,0.09,0,0
31,68000.0,RENT,1.0,N,6,A,PERSONAL,6000.0,7.49,0.09,0,0
29,52000.0,MORTGAGE,6.0,Y,9,D,HOMEIMPROVEMENT,12000.0,15.65,0.23,0,0
29,52000.0,MORTGAGE,6.0,Y,9,D,HOMEIMPROVEMENT,12000.0,15.65,0.23,0,0
29,52000.0,MORTGAGE,6.0,Y,9,D,HOMEIMPROVEMENT,12000.0,15.65,0.23,0,0
29,52000.0,MORTGAGE,6.0,Y,9,D,HOMEIMPROVEMENT,12000.0,15.65,0.23,0,0
29,52000.0,MORTGAGE,6.0,Y,9,D,HOMEIMPROVEMENT,12000.0,15.65,0.23,0,0
29,52000.0,MORTGAGE,6.0,Y,9,D,HOMEIMPROVEMENT,12000.0,15.65,0.23,0,0
30,55000.0,MORTGAGE,3.0,N,10,B,DEBTCONSOLIDATION,12000.0,10.38,0.22,0,0
30,55000.0,MORTGAGE,3.0,N,10,B,DEBTCONSOLIDATION,12000.0,10.38,0.22,0,0
30,55000.0,MORTGAGE,3.0,N,10,B,DEBTCONSOLIDATION,12000.0,10.38,0.22,0,0
30,55000.0,MORTGAGE,3.0,N,10,B,DEBTCONSOLIDATION,12000.0,10.38,0.22,0,0
30,55000.0,MORTGAGE,3.0,N,10,B,DEBTCONSOLIDATION,12000.0,10.38,0.22,0,0
30,55000.0,MORTGAGE,3.0,N,10,B,DEBTCONSOLIDATION,12000.0,10.38,0.22,0,0
29,75000.0,MORTGAGE,9.0,N,8,B,PERSONAL,8000.0,11.99,0.11,0,0
29,75000.0,MORTGAGE,9.0,N,8,B,PERSONAL,8000.0,11.99,0.11,0,0
29,75000.0,MORTGAGE,9.0,N,8,B,PERSONAL,8000.0,11.99,0.11,0,0
29,75000.0,MORTGAGE,9.0,N,8,B,PERSONAL,8000.0,11.99,0.11,0,0
29,75000.0,MORTGAGE,9.0,N,8,B,PERSONAL,8000.0,11.99,0.11,0,0
29,75000.0,MORTGAGE,9.0,N,8,B,PERSONAL,8000.0,11.99,0.11,0,0
35,62475.0,MORTGAGE,5.0,Y,6,D,MEDICAL,9600.0,14.61,0.13,1,1
35,62475.0,MORTGAGE,5.0,Y,6,D,MEDICAL,9600.0,14.61,0.13,1,1
35,62475.0,MORTGAGE,5.0,Y,6,D,MEDICAL,9600.0,14.61,0.13,1,1
35,62475.0,MORTGAGE,5.0,Y,6,D,MEDICAL,9600.0,14.61,0.13,1,1
35,62475.0,MORTGAGE,5.0,Y,6,D,MEDICAL,9600.0,14.61,0.13,1,1
35,62475.0,MORTGAGE,5.0,Y,6,D,MEDICAL,9600.0,14.61,0.13,1,1
29,240000.0,MORTGAGE,11.0,N,6,D,PERSONAL,35000.0,14.91,0.15,0,0
29,240000.0,MORTGAGE,11.0,N,6,D,PERSONAL,35000.0,14.91,0.15,0,0
29,240000.0,MORTGAGE,11.0,N,6,D,PERSONAL,35000.0,14.91,0.15,0,0
29,240000.0,MORTGAGE,11.0,N,6,D,PERSONAL,35000.0,14.91,0.15,0,0
29,240000.0,MORTGAGE,11.0,N,6,D,PERSONAL,35000.0,14.91,0.15,0,0
29,240000.0,MORTGAGE,11.0,N,6,D,PERSONAL,35000.0,14.91,0.15,0,0
35,40000.0,OWN,5.0,N,7,A,VENTURE,8000.0,7.66,0.2,0,0
35,40000.0,OWN,5.0,N,7,A,VENTURE,8000.0,7.66,0.2,0,0
35,40000.0,OWN,5.0,N,7,A,VENTURE,8000.0,7.66,0.2,0,0
35,40000.0,OWN,5.0,N,7,A,VENTURE,8000.0,7.66,0.2,0,0
35,40000.0,OWN,5.0,N,7,A,VENTURE,8000.0,7.66,0.2,0,0
35,40000.0,OWN,5.0,N,7,A,VENTURE,8000.0,7.66,0.2,0,0
27,47000.0,RENT,1.0,N,6,B,MEDICAL,13000.0,10.99,0.28,0,0
27,47000.0,RENT,1.0,N,6,B,MEDICAL,13000.0,10.99,0.28,0,0
27,47000.0,RENT,1.0,N,6,B,MEDICAL,13000.0,10.99,0.28,0,0
27,47000.0,RENT,1.0,N,6,B,MEDICAL,13000.0,10.99,0.28,0,0
27,47000.0,RENT,1.0,N,6,B,MEDICAL,13000.0,10.99,0.28,0,0
27,47000.0,RENT,1.0,N,6,B,MEDICAL,13000.0,10.99,0.28,0,0
27,116000.0,MORTGAGE,4.0,N,6,D,PERSONAL,25000.0,13.36,0.22,1,1
27,116000.0,MORTGAGE,4.0,N,6,D,PERSONAL,25000.0,13.36,0.22,1,1
27,116000.0,MORTGAGE,4.0,N,6,D,PERSONAL,25000.0,13.36,0.22,1,1
27,116000.0,MORTGAGE,4.0,N,6,D,PERSONAL,25000.0,13.36,0.22,1,1
27,116000.0,MORTGAGE,4.0,N,6,D,PERSONAL,25000.0,13.36,0.22,1,1
27,116000.0,MORTGAGE,4.0,N,6,D,PERSONAL,25000.0,13.36,0.22,1,1
32,61000.0,MORTGAGE,3.0,N,8,A,DEBTCONSOLIDATION,2000.0,7.9,0.03,0,0
32,61000.0,MORTGAGE,3.0,N,8,A,DEBTCONSOLIDATION,2000.0,7.9,0.03,0,0
32,61000.0,MORTGAGE,3.0,N,8,A,DEBTCONSOLIDATION,2000.0,7.9,0.03,0,0
32,61000.0,MORTGAGE,3.0,N,8,A,DEBTCONSOLIDATION,2000.0,7.9,0.03,0,0
32,61000.0,MORTGAGE,3.0,N,8,A,DEBTCONSOLIDATION,2000.0,7.9,0.03,0,0
32,61000.0,MORTGAGE,3.0,N,8,A,DEBTCONSOLIDATION,2000.0,7.9,0.03,0,0
30,58000.0,MORTGAGE,2.0,N,5,A,HOMEIMPROVEMENT,13200.0,,0.23,0,0
30,58000.0,MORTGAGE,2.0,N,5,A,HOMEIMPROVEMENT,13200.0,,0.23,0,0
30,58000.0,MORTGAGE,2.0,N,5,A,HOMEIMPROVEMENT,13200.0,,0.23,0,0
30,58000.0,MORTGAGE,2.0,N,5,A,HOMEIMPROVEMENT,13200.0,,0.23,0,0
30,58000.0,MORTGAGE,2.0,N,5,A,HOMEIMPROVEMENT,13200.0,,0.23,0,0
30,58000.0,MORTGAGE,2.0,N,5,A,HOMEIMPROVEMENT,13200.0,,0.23,0,0
33,35600.0,RENT,1.0,Y,6,C,MEDICAL,6000.0,13.49,0.17,1,1
33,35600.0,RENT,1.0,Y,6,C,MEDICAL,6000.0,13.49,0.17,1,1
33,35600.0,RENT,1.0,Y,6,C,MEDICAL,6000.0,13.49,0.17,1,1
33,35600.0,RENT,1.0,Y,6,C,MEDICAL,6000.0,13.49,0.17,1,1
33,35600.0,RENT,1.0,Y,6,C,MEDICAL,6000.0,13.49,0.17,1,1
33,35600.0,RENT,1.0,Y,6,C,MEDICAL,6000.0,13.49,0.17,1,1
29,34000.0,RENT,13.0,N,5,C,VENTURE,2000.0,14.72,0.06,0,0
29,34000.0,RENT,13.0,N,5,C,VENTURE,2000.0,14.72,0.06,0,0
29,34000.0,RENT,13.0,N,5,C,VENTURE,2000.0,14.72,0.06,0,0
29,34000.0,RENT,13.0,N,5,C,VENTURE,2000.0,14.72,0.06,0,0
29,34000.0,RENT,13.0,N,5,C,VENTURE,2000.0,14.72,0.06,0,0
29,34000.0,RENT,13.0,N,5,C,VENTURE,2000.0,14.72,0.06,0,0
31,34000.0,RENT,3.0,N,7,A,EDUCATION,5000.0,5.42,0.15,0,0
31,34000.0,RENT,3.0,N,7,A,EDUCATION,5000.0,5.42,0.15,0,0
31,34000.0,RENT,3.0,N,7,A,EDUCATION,5000.0,5.42,0.15,0,0
31,34000.0,RENT,3.0,N,7,A,EDUCATION,5000.0,5.42,0.15,0,0
31,34000.0,RENT,3.0,N,7,A,EDUCATION,5000.0,5.42,0.15,0,0
31,34000.0,RENT,3.0,N,7,A,EDUCATION,5000.0,5.42,0.15,0,0
28,95000.0,MORTGAGE,5.0,N,7,A,PERSONAL,5000.0,7.88,0.05,0,0
28,95000.0,MORTGAGE,5.0,N,7,A,PERSONAL,5000.0,7.88,0.05,0,0
28,95000.0,MORTGAGE,5.0,N,7,A,PERSONAL,5000.0,7.88,0.05,0,0
28,95000.0,MORTGAGE,5.0,N,7,A,PERSONAL,5000.0,7.88,0.05,0,0
28,95000.0,MORTGAGE,5.0,N,7,A,PERSONAL,5000.0,7.88,0.05,0,0
28,95000.0,MORTGAGE,5.0,N,7,A,PERSONAL,5000.0,7.88,0.05,0,0
29,117000.0,RENT,6.0,N,5,B,EDUCATION,21000.0,10.65,0.18,0,0
29,117000.0,RENT,6.0,N,5,B,EDUCATION,21000.0,10.65,0.18,0,0
29,117000.0,RENT,6.0,N,5,B,EDUCATION,21000.0,10.65,0.18,0,0
29,117000.0,RENT,6.0,N,5,B,EDUCATION,21000.0,10.65,0.18,0,0
29,117000.0,RENT,6.0,N,5,B,EDUCATION,21000.0,10.65,0.18,0,0
29,117000.0,RENT,6.0,N,5,B,EDUCATION,21000.0,10.65,0.18,0,0
27,61000.0,MORTGAGE,11.0,N,9,B,EDUCATION,1200.0,10.37,0.02,0,0
27,61000.0,MORTGAGE,11.0,N,9,B,EDUCATION,1200.0,10.37,0.02,0,0
27,61000.0,MORTGAGE,11.0,N,9,B,EDUCATION,1200.0,10.37,0.02,0,0
27,61000.0,MORTGAGE,11.0,N,9,B,EDUCATION,1200.0,10.37,0.02,0,0
27,61000.0,MORTGAGE,11.0,N,9,B,EDUCATION,1200.0,10.37,0.02,0,0
27,61000.0,MORTGAGE,11.0,N,9,B,EDUCATION,1200.0,10.37,0.02,0,0
30,60000.0,MORTGAGE,8.0,N,8,C,MEDICAL,7400.0,13.11,0.12,0,0
30,60000.0,MORTGAGE,8.0,N,8,C,MEDICAL,7400.0,13.11,0.12,0,0
30,60000.0,MORTGAGE,8.0,N,8,C,MEDICAL,7400.0,13.11,0.12,0,0
30,60000.0,MORTGAGE,8.0,N,8,C,MEDICAL,7400.0,13.11,0.12,0,0
30,60000.0,MORTGAGE,8.0,N,8,C,MEDICAL,7400.0,13.11,0.12,0,0
30,60000.0,MORTGAGE,8.0,N,8,C,MEDICAL,7400.0,13.11,0.12,0,0
30,95000.0,MORTGAGE,6.0,N,6,A,DEBTCONSOLIDATION,12000.0,8.94,0.13,0,0
30,95000.0,MORTGAGE,6.0,N,6,A,DEBTCONSOLIDATION,12000.0,8.94,0.13,0,0
30,95000.0,MORTGAGE,6.0,N,6,A,DEBTCONSOLIDATION,12000.0,8.94,0.13,0,0
30,95000.0,MORTGAGE,6.0,N,6,A,DEBTCONSOLIDATION,12000.0,8.94,0.13,0,0
30,95000.0,MORTGAGE,6.0,N,6,A,DEBTCONSOLIDATION,12000.0,8.94,0.13,0,0
30,95000.0,MORTGAGE,6.0,N,6,A,DEBTCONSOLIDATION,12000.0,8.94,0.13,0,0
33,60000.0,MORTGAGE,1.0,N,9,D,HOMEIMPROVEMENT,17000.0,16.07,0.28,0,0
33,60000.0,MORTGAGE,1.0,N,9,D,HOMEIMPROVEMENT,17000.0,16.07,0.28,0,0
33,60000.0,MORTGAGE,1.0,N,9,D,HOMEIMPROVEMENT,17000.0,16.07,0.28,0,0
33,60000.0,MORTGAGE,1.0,N,9,D,HOMEIMPROVEMENT,17000.0,16.07,0.28,0,0
33,60000.0,MORTGAGE,1.0,N,9,D,HOMEIMPROVEMENT,17000.0,16.07,0.28,0,0
33,60000.0,MORTGAGE,1.0,N,9,D,HOMEIMPROVEMENT,17000.0,16.07,0.28,0,0
33,72250.0,MORTGAGE,0.0,Y,5,D,MEDICAL,25000.0,16.0,0.29,1,1
33,72250.0,MORTGAGE,0.0,Y,5,D,MEDICAL,25000.0,16.0,0.29,1,1
33,72250.0,MORTGAGE,0.0,Y,5,D,MEDICAL,25000.0,16.0,0.29,1,1
33,72250.0,MORTGAGE,0.0,Y,5,D,MEDICAL,25000.0,16.0,0.29,1,1
33,72250.0,MORTGAGE,0.0,Y,5,D,MEDICAL,25000.0,16.0,0.29,1,1
33,72250.0,MORTGAGE,0.0,Y,5,D,MEDICAL,25000.0,16.0,0.29,1,1
32,31000.0,RENT,0.0,N,8,B,EDUCATION,5000.0,11.49,0.16,1,1
32,31000.0,RENT,0.0,N,8,B,EDUCATION,5000.0,11.49,0.16,1,1
32,31000.0,RENT,0.0,N,8,B,EDUCATION,5000.0,11.49,0.16,1,1
32,31000.0,RENT,0.0,N,8,B,EDUCATION,5000.0,11.49,0.16,1,1
32,31000.0,RENT,0.0,N,8,B,EDUCATION,5000.0,11.49,0.16,1,1
32,31000.0,RENT,0.0,N,8,B,EDUCATION,5000.0,11.49,0.16,1,1
29,55000.0,MORTGAGE,9.0,N,10,A,HOMEIMPROVEMENT,5000.0,,0.09,0,0
29,55000.0,MORTGAGE,9.0,N,10,A,HOMEIMPROVEMENT,5000.0,,0.09,0,0
29,55000.0,MORTGAGE,9.0,N,10,A,HOMEIMPROVEMENT,5000.0,,0.09,0,0
29,55000.0,MORTGAGE,9.0,N,10,A,HOMEIMPROVEMENT,5000.0,,0.09,0,0
29,55000.0,MORTGAGE,9.0,N,10,A,HOMEIMPROVEMENT,5000.0,,0.09,0,0
29,55000.0,MORTGAGE,9.0,N,10,A,HOMEIMPROVEMENT,5000.0,,0.09,0,0
30,72000.0,MORTGAGE,7.0,N,9,C,HOMEIMPROVEMENT,9600.0,14.17,0.13,0,0
30,72000.0,MORTGAGE,7.0,N,9,C,HOMEIMPROVEMENT,9600.0,14.17,0.13,0,0
30,72000.0,MORTGAGE,7.0,N,9,C,HOMEIMPROVEMENT,9600.0,14.17,0.13,0,0
30,72000.0,MORTGAGE,7.0,N,9,C,HOMEIMPROVEMENT,9600.0,14.17,0.13,0,0
30,72000.0,MORTGAGE,7.0,N,9,C,HOMEIMPROVEMENT,9600.0,14.17,0.13,0,0
30,72000.0,MORTGAGE,7.0,N,9,C,HOMEIMPROVEMENT,9600.0,14.17,0.13,0,0
27,156000.0,MORTGAGE,11.0,N,5,A,DEBTCONSOLIDATION,5000.0,6.54,0.03,0,0
27,156000.0,MORTGAGE,11.0,N,5,A,DEBTCONSOLIDATION,5000.0,6.54,0.03,0,0
27,156000.0,MORTGAGE,11.0,N,5,A,DEBTCONSOLIDATION,5000.0,6.54,0.03,0,0
27,156000.0,MORTGAGE,11.0,N,5,A,DEBTCONSOLIDATION,5000.0,6.54,0.03,0,0
27,156000.0,MORTGAGE,11.0,N,5,A,DEBTCONSOLIDATION,5000.0,6.54,0.03,0,0
27,156000.0,MORTGAGE,11.0,N,5,A,DEBTCONSOLIDATION,5000.0,6.54,0.03,0,0
29,280000.0,MORTGAGE,6.0,Y,6,C,MEDICAL,15000.0,12.99,0.05,0,0
29,280000.0,MORTGAGE,6.0,Y,6,C,MEDICAL,15000.0,12.99,0.05,0,0
29,280000.0,MORTGAGE,6.0,Y,6,C,MEDICAL,15000.0,12.99,0.05,0,0
29,280000.0,MORTGAGE,6.0,Y,6,C,MEDICAL,15000.0,12.99,0.05,0,0
29,280000.0,MORTGAGE,6.0,Y,6,C,MEDICAL,15000.0,12.99,0.05,0,0
29,280000.0,MORTGAGE,6.0,Y,6,C,MEDICAL,15000.0,12.99,0.05,0,0
31,60000.0,RENT,2.0,N,8,A,PERSONAL,4750.0,5.99,0.08,0,0
31,60000.0,RENT,2.0,N,8,A,PERSONAL,4750.0,5.99,0.08,0,0
31,60000.0,RENT,2.0,N,8,A,PERSONAL,4750.0,5.99,0.08,0,0
31,60000.0,RENT,2.0,N,8,A,PERSONAL,4750.0,5.99,0.08,0,0
31,60000.0,RENT,2.0,N,8,A,PERSONAL,4750.0,5.99,0.08,0,0
31,60000.0,RENT,2.0,N,8,A,PERSONAL,4750.0,5.99,0.08,0,0
35,80000.0,RENT,0.0,N,10,B,EDUCATION,7050.0,8.88,0.09,0,0
35,80000.0,RENT,0.0,N,10,B,EDUCATION,7050.0,8.88,0.09,0,0
35,80000.0,RENT,0.0,N,10,B,EDUCATION,7050.0,8.88,0.09,0,0
35,80000.0,RENT,0.0,N,10,B,EDUCATION,7050.0,8.88,0.09,0,0
35,80000.0,RENT,0.0,N,10,B,EDUCATION,7050.0,8.88,0.09,0,0
35,80000.0,RENT,0.0,N,10,B,EDUCATION,7050.0,8.88,0.09,0,0
27,33996.0,RENT,8.0,N,10,D,EDUCATION,6000.0,15.31,0.18,0,0
27,33996.0,RENT,8.0,N,10,D,EDUCATION,6000.0,15.31,0.18,0,0
27,33996.0,RENT,8.0,N,10,D,EDUCATION,6000.0,15.31,0.18,0,0
27,33996.0,RENT,8.0,N,10,D,EDUCATION,6000.0,15.31,0.18,0,0
27,33996.0,RENT,8.0,N,10,D,EDUCATION,6000.0,15.31,0.18,0,0
27,33996.0,RENT,8.0,N,10,D,EDUCATION,6000.0,15.31,0.18,0,0
35,52000.0,RENT,2.0,N,7,B,MEDICAL,3000.0,11.48,0.06,0,0
35,52000.0,RENT,2.0,N,7,B,MEDICAL,3000.0,11.48,0.06,0,0
35,52000.0,RENT,2.0,N,7,B,MEDICAL,3000.0,11.48,0.06,0,0
35,52000.0,RENT,2.0,N,7,B,MEDICAL,3000.0,11.48,0.06,0,0
35,52000.0,RENT,2.0,N,7,B,MEDICAL,3000.0,11.48,0.06,0,0
35,52000.0,RENT,2.0,N,7,B,MEDICAL,3000.0,11.48,0.06,0,0
31,30000.0,RENT,2.0,N,8,B,MEDICAL,3000.0,10.95,0.1,0,0
31,30000.0,RENT,2.0,N,8,B,MEDICAL,3000.0,10.95,0.1,0,0
31,30000.0,RENT,2.0,N,8,B,MEDICAL,3000.0,10.95,0.1,0,0
31,30000.0,RENT,2.0,N,8,B,MEDICAL,3000.0,10.95,0.1,0,0
31,30000.0,RENT,2.0,N,8,B,MEDICAL,3000.0,10.95,0.1,0,0
31,30000.0,RENT,2.0,N,8,B,MEDICAL,3000.0,10.95,0.1,0,0
31,201000.0,MORTGAGE,3.0,N,5,B,PERSONAL,15000.0,11.12,0.07,0,0
31,201000.0,MORTGAGE,3.0,N,5,B,PERSONAL,15000.0,11.12,0.07,0,0
31,201000.0,MORTGAGE,3.0,N,5,B,PERSONAL,15000.0,11.12,0.07,0,0
31,201000.0,MORTGAGE,3.0,N,5,B,PERSONAL,15000.0,11.12,0.07,0,0
31,201000.0,MORTGAGE,3.0,N,5,B,PERSONAL,15000.0,11.12,0.07,0,0
31,201000.0,MORTGAGE,3.0,N,5,B,PERSONAL,15000.0,11.12,0.07,0,0
31,59000.0,RENT,2.0,N,7,C,DEBTCONSOLIDATION,8750.0,12.68,0.15,0,0
31,59000.0,RENT,2.0,N,7,C,DEBTCONSOLIDATION,8750.0,12.68,0.15,0,0
31,59000.0,RENT,2.0,N,7,C,DEBTCONSOLIDATION,8750.0,12.68,0.15,0,0
31,59000.0,RENT,2.0,N,7,C,DEBTCONSOLIDATION,8750.0,12.68,0.15,0,0
31,59000.0,RENT,2.0,N,7,C,DEBTCONSOLIDATION,8750.0,12.68,0.15,0,0
